"AreaSuburban","AreaUrban","Children","Age","MaritalMarried","MaritalNever Married","MaritalSeparated","MaritalWidowed","GenderMale","GenderNonbinary","ChurnYes","Outage_sec_perweek","Email","Contacts","Yearly_equip_failure","TechieYes","ContractOne year","ContractTwo Year","Port_modemYes","TabletYes","InternetServiceFiber Optic","InternetServiceNone","PhoneYes","MultipleYes","OnlineSecurityYes","OnlineBackupYes","DeviceProtectionYes","TechSupportYes","StreamingTVYes","StreamingMoviesYes","PaperlessBillingYes","PaymentMethodCredit Card (automatic)","PaymentMethodElectronic Check","PaymentMethodMailed Check","Tenure","MonthlyCharge","Bandwidth_GB_Year","TimelyResponse","TimelyFixes","TimelyReplacements","Reliability","Options","RespectfulResponse","CourteousExchange","ActiveListening"
0,1,1,43,0,0,0,0,1,0,0,7.599065,14,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,44.57297,92.48802,3788.13967,5,4,3,6,3,4,5,2
0,1,4,24,0,0,0,1,1,0,0,11.89461,14,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,65.52159,129.9483,6233.347563,5,5,5,3,4,4,3,4
0,0,0,29,1,0,0,0,0,0,0,9.230836,13,2,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,52.53037,169.9447,4636.42318,5,4,4,4,4,4,5,5
0,0,0,79,0,0,1,0,0,0,0,15.41723,8,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,51.41852,194.9882,4505.604532,5,5,4,5,3,5,4,4
1,0,0,62,0,1,0,0,0,0,0,9.021887,10,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,58.4866,240.1149,5277.732479,4,3,3,3,3,5,2,4
0,0,0,57,1,0,0,0,1,0,0,4.612988,6,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,60.08382,179.9794,5229.143504,4,5,3,2,5,4,4,1
0,0,1,23,0,0,1,0,0,0,0,8.775775,19,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,54.50263,162.4526,4945.724284,4,6,3,2,4,4,3,3
1,0,3,20,0,1,0,0,1,0,0,7.570833,8,2,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,63.59872,117.472,5644.627475,5,5,6,6,2,5,3,5
0,0,0,56,0,0,0,1,1,0,0,10.96178,11,2,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,50.3835,164.9785,5014.025544,3,3,3,5,4,3,2,2
1,0,4,47,0,1,0,0,0,0,0,7.071665,11,2,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,55.42229,169.9378,4923.409973,4,4,4,4,2,4,3,5
1,0,3,30,0,0,0,0,1,0,0,8.318438,13,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,59.48183,162.447,5781.09568,4,3,4,4,2,5,5,3
0,0,4,40,0,0,1,0,1,0,1,11.67884,14,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,39.22782,202.65,4443.924934,2,2,4,4,3,4,4,1
0,0,3,41,0,0,0,1,1,0,0,10.08809,18,2,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,41.75833,192.4705,3938.094495,3,3,3,4,4,3,2,4
0,0,2,24,0,0,0,1,0,0,0,8.619676,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,55.22442,94.97283,5156.063895,5,5,5,4,4,6,5,5
1,0,5,75,0,0,0,1,0,0,0,8.434635,13,2,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,62.72855,104.9781,5706.02232,3,3,3,4,2,3,5,4
0,0,8,80,1,0,0,0,1,0,1,9.380632,11,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,61.70044,237.6549,6375.589567,2,3,4,3,2,4,3,3
1,0,0,33,0,0,1,0,1,0,0,12.83245,13,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,45.91919,169.9378,4149.794964,4,4,4,2,3,3,3,3
1,0,0,67,0,1,0,0,1,0,0,6.307844,17,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,70.99616,114.9658,5999.083618,3,4,2,4,4,4,4,6
1,0,4,57,0,0,1,0,0,0,0,9.154572,14,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,36.98095,220.1323,3668.332806,2,2,3,2,4,1,2,3
0,0,1,85,0,0,0,1,0,0,0,15.991,12,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,64.15463,137.4836,5738.897418,4,4,5,3,5,4,3,2
1,0,2,82,0,1,0,0,1,0,0,6.584119,16,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,63.96033,162.4689,5514.499448,4,3,3,3,3,3,4,3
1,0,2,54,0,1,0,0,1,0,0,8.238358,14,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,65.63056,132.4798,6238.373858,5,4,4,5,3,6,4,5
1,0,4,61,0,0,0,0,0,0,0,12.81844,13,2,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,65.25348,137.4686,5598.578895,4,4,4,5,3,4,3,4
0,0,2,68,0,0,0,1,1,0,0,11.3868,5,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,60.80126,197.484,5961.810975,4,5,5,3,4,4,4,3
0,1,2,49,0,0,0,1,1,0,0,10.56199,14,2,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,55.75197,235.1417,5697.928731,4,4,4,4,5,5,4,6
1,0,1,43,0,1,0,0,0,0,1,11.44246,9,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,0,43.69814,235.1555,4732.920025,5,5,3,4,2,5,5,4
0,0,1,19,0,1,0,0,1,0,0,9.897425,19,1,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,55.89461,192.4885,5045.584915,3,4,4,3,3,4,3,3
0,0,1,77,0,0,1,0,1,0,0,11.84221,15,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,55.18746,147.4564,5121.506186,2,2,5,1,4,3,2,3
1,0,2,55,1,0,0,0,0,0,0,10.37357,15,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,41.67396,287.6427,4168.120303,2,2,2,4,3,4,1,4
0,0,3,88,1,0,0,0,1,0,0,7.908562,11,2,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,70.17136,137.4872,5884.793295,2,2,2,5,4,2,3,2
0,1,0,74,0,0,0,1,1,0,1,13.85993,15,2,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,62.99453,245.1457,5837.201318,4,4,3,3,4,5,4,5
0,0,4,83,1,0,0,0,0,0,0,10.42544,11,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,69.06894,184.9785,6083.905265,3,2,2,4,4,5,3,2
0,0,6,22,0,1,0,0,1,0,0,13.51521,16,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,60.04717,147.4421,5434.193829,3,5,4,3,2,3,4,5
0,0,6,36,0,0,1,0,1,0,0,7.344589,15,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1,0,69.86605,185.0077,6519.120707,4,3,3,4,3,4,3,4
0,0,5,85,0,1,0,0,1,0,0,4.48479,12,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,71.80608,219.9902,6491.869404,4,5,5,4,3,5,4,3
0,1,4,77,0,0,0,1,1,0,0,7.83842,11,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,50.44094,182.4433,4984.621447,4,4,4,2,2,4,5,4
1,0,4,71,0,0,0,1,1,0,0,6.397555,7,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,60.26349,172.4555,5398.88963,3,1,3,4,2,4,3,3
0,1,3,84,0,0,0,0,0,0,0,12.51342,17,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,45.34674,184.9496,4471.648469,2,2,3,3,2,3,5,4
0,0,1,75,0,0,1,0,0,0,0,9.073224,10,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,70.99524,202.4433,6087.218845,3,2,2,3,4,3,1,4
0,1,0,61,0,0,0,0,0,0,1,7.357459,10,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,43.40615,200.1323,4472.040669,2,2,2,4,4,3,2,3
0,0,1,34,1,0,0,0,1,0,0,9.008521,15,0,2,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,44.14809,242.6326,4347.709252,4,4,5,4,5,4,5,4
1,0,1,88,1,0,0,0,1,0,0,14.00066,15,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,49.22149,152.4624,4738.397058,2,3,2,5,3,4,4,4
1,0,2,86,0,0,1,0,0,0,0,10.24939,15,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,68.87713,277.6513,6366.330959,4,3,5,4,4,4,4,3
1,0,0,37,0,0,1,0,1,0,0,10.15639,5,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,67.06183,149.9447,6261.418751,3,2,2,4,4,2,3,2
0,1,1,78,1,0,0,0,1,0,0,8.256297,11,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,68.38161,147.4783,5767.046848,3,4,4,3,4,4,2,2
0,1,8,37,1,0,0,0,1,0,1,14.20099,15,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,48.70941,207.6094,4779.956484,5,4,5,4,2,5,5,4
1,0,2,49,1,0,0,0,1,0,1,8.873568,18,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,55.49261,230.1344,5277.646823,4,5,5,3,3,4,3,5
0,0,1,37,0,0,0,1,1,0,0,9.570437,17,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,62.59584,184.9785,5694.262968,5,4,5,4,3,4,5,3
0,0,3,75,1,0,0,0,0,0,0,8.982395,14,2,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,56.75264,147.4738,4835.295615,5,4,4,5,4,5,5,5
0,0,3,74,0,0,0,1,0,1,0,11.36648,12,2,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,66.85966,127.4586,5738.328374,3,3,2,5,2,4,4,5
0,0,3,25,1,0,0,0,0,0,0,19.65711,13,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,61.3684,220.1185,5659.896824,3,3,3,3,4,4,3,3
0,0,2,54,0,0,0,1,1,0,0,16.62973,11,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,68.34963,172.4567,6376.192688,3,4,4,4,3,5,4,5
0,1,1,63,0,0,0,1,1,0,1,10.98742,14,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,45.75297,277.6513,4563.265438,4,3,5,3,4,4,3,4
1,0,9,43,0,0,1,0,1,0,0,9.643831,8,4,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,68.02064,147.4564,6530.78052,4,3,4,4,3,3,3,5
0,0,0,33,0,0,1,0,1,0,0,10.30083,10,2,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,65.11394,162.4676,6200.072737,4,3,3,3,4,3,4,4
1,0,2,87,0,0,0,1,0,0,0,9.17978,15,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,64.02401,162.4608,5934.141788,3,4,4,4,2,4,3,5
0,0,1,20,0,0,1,0,0,0,0,6.229531,8,2,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,38.84886,117.4872,3810.881389,5,5,6,6,3,5,6,4
0,0,0,28,0,0,0,1,0,0,0,9.316164,11,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,61.45615,162.4653,5823.6249,5,4,4,3,6,6,5,4
1,0,2,39,0,0,0,1,0,0,0,12.02259,13,0,2,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,48.78507,95.00571,4170.086495,5,4,5,2,4,5,3,3
0,0,1,64,1,0,0,0,1,0,0,8.8901,11,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,59.00593,214.9525,5227.515273,4,5,4,3,4,4,3,5
0,0,0,49,0,0,0,0,1,0,0,11.36428,9,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,48.73343,174.9744,4798.910859,3,3,4,3,3,3,3,2
1,0,1,63,0,0,0,1,0,0,0,13.26881,17,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,48.28595,184.9785,4354.210928,3,3,2,3,3,3,3,4
1,0,2,87,1,0,0,0,1,0,0,9.365159,10,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,63.82538,144.9607,5319.79287,3,3,3,4,3,3,4,3
0,0,0,58,0,0,0,0,0,0,0,9.315925,14,2,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,59.16197,182.4608,5155.773559,5,5,3,4,4,5,4,3
0,0,4,38,0,0,1,0,1,0,0,12.06092,10,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,71.74385,192.4404,6445.40917,3,3,4,4,3,3,3,2
0,1,1,18,0,1,0,0,1,0,0,10.13223,15,2,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,64.68179,172.4555,5842.329497,4,4,4,4,3,3,4,3
1,0,3,82,1,0,0,0,1,0,0,4.445847,10,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,67.87061,102.4746,5720.467652,3,3,5,4,4,3,4,3
0,1,1,21,0,0,0,0,0,0,0,13.64684,11,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,57.3396,207.4754,5648.31533,4,3,3,2,5,4,4,3
1,0,3,41,0,0,1,0,0,0,0,11.99123,20,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,48.71074,182.4608,4447.513551,6,5,4,5,4,5,6,6
0,1,4,25,0,0,0,1,1,0,0,12.07096,17,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,63.47229,137.4698,5973.523544,3,3,3,4,4,4,2,3
0,1,1,48,0,0,0,0,1,0,0,9.945029,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,61.21945,127.4601,5643.207448,2,2,3,2,4,3,4,3
0,1,3,28,0,0,0,1,1,0,0,8.543635,10,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,55.40614,230.1051,5298.247055,3,3,4,2,4,4,4,3
0,0,0,35,0,0,1,0,1,0,0,6.634736,12,2,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,61.24745,169.9741,5386.675909,3,3,4,4,3,3,3,3
0,1,1,40,0,0,0,0,0,0,0,10.78835,10,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,46.65167,184.9939,4286.838179,3,2,3,3,4,5,4,2
0,1,1,61,0,0,0,0,0,0,0,12.03334,8,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,47.29134,214.9663,4276.019791,3,3,3,3,3,2,4,4
0,1,10,54,1,0,0,0,1,0,0,7.737478,9,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,55.88646,172.4579,5291.533225,5,4,3,3,3,3,4,2
0,0,1,76,0,0,0,1,0,0,0,10.38318,16,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,48.45122,92.45514,4324.605332,3,3,4,3,3,5,4,4
1,0,0,67,0,0,0,0,1,0,0,11.43078,4,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,70.03095,104.9781,6258.956902,5,6,4,3,5,6,3,6
1,0,3,54,0,0,0,0,1,0,0,13.30886,16,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,71.33938,220.1323,6509.69336,2,4,3,2,4,2,3,3
0,1,1,30,0,0,0,0,0,0,0,10.92878,14,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,49.11678,204.9634,4563.3631,3,5,4,3,4,4,5,4
0,0,4,32,1,0,0,0,1,0,0,10.77891,13,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,66.07094,127.482,5753.259075,3,3,4,3,4,3,5,3
0,1,2,81,0,1,0,0,0,0,0,11.38322,10,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,0,71.31658,235.1417,6821.289567,3,3,3,5,2,4,2,3
0,1,3,79,0,0,1,0,0,0,0,10.58398,14,2,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,66.27257,194.9699,5766.226735,3,3,4,3,3,3,3,2
0,1,3,34,0,0,0,0,1,0,0,8.70545,18,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,71.85451,169.9447,6342.815783,3,3,4,5,1,4,4,5
1,0,1,35,1,0,0,0,0,0,0,13.69583,14,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,71.40033,125.0073,6083.031895,3,4,4,4,5,2,2,4
0,0,1,81,1,0,0,0,1,0,0,10.28049,14,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,58.46541,149.989,5104.379413,3,2,3,3,1,3,3,4
0,0,0,62,0,0,1,0,1,0,0,11.02103,12,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,71.9039,222.6281,6944.850526,3,3,3,2,3,4,4,5
1,0,2,47,1,0,0,0,1,0,0,14.21641,16,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,69.35321,152.4624,6553.155711,3,3,3,5,2,3,3,3
1,0,1,34,0,0,1,0,0,0,0,7.205236,15,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,70.33975,162.4676,6608.716989,5,4,5,4,3,3,4,4
0,0,7,55,0,0,0,1,0,0,0,12.27023,13,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,71.12475,179.9794,6273.577349,2,3,4,2,5,3,3,4
0,1,2,18,1,0,0,0,1,0,0,14.86709,9,2,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,60.21411,159.965,5422.994493,2,2,4,4,4,2,3,3
0,0,1,43,1,0,0,0,1,0,0,11.42906,11,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,56.15392,124.9643,4737.057384,5,3,4,2,5,3,3,2
1,0,4,27,0,0,0,0,1,0,0,7.542706,11,1,2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,64.88052,149.9928,6167.49975,4,2,3,4,3,4,5,5
0,0,1,49,1,0,0,0,1,0,0,8.372268,10,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,55.09485,142.4689,5278.98567,2,3,3,5,3,4,3,3
0,1,0,34,0,0,0,1,0,0,1,11.07583,12,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,52.17851,242.6106,5360.147757,3,3,3,4,3,3,4,4
1,0,3,24,0,0,0,0,1,0,0,12.04636,14,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,61.82003,130.0064,5640.896253,2,2,3,4,4,2,2,3
0,0,4,77,0,0,0,1,1,0,0,4.248599,16,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,65.77898,127.4586,5756.842503,4,4,5,2,5,2,2,2
0,1,0,49,1,0,0,0,1,0,0,13.52153,18,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,64.48578,197.4876,5783.315378,5,4,3,4,4,3,4,3
1,0,1,18,0,0,1,0,1,0,0,14.45854,11,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,70.42068,204.9496,6314.533192,5,5,6,6,2,5,5,4
1,0,1,54,0,0,1,0,1,0,0,11.28043,17,2,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,58.95425,92.48802,4930.445331,5,7,5,3,4,5,5,5
0,1,3,50,1,0,0,0,1,0,0,5.95531,10,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,63.9264,159.9875,5559.691145,3,3,2,3,4,2,1,3
0,1,1,61,0,0,0,0,0,0,0,5.763324,12,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,71.05361,162.4538,6497.863463,5,5,4,5,1,3,4,4
1,0,3,84,0,0,0,1,0,0,0,8.152813,12,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,55.68741,114.9838,4637.682474,3,4,3,4,3,4,2,4
0,0,6,77,0,0,0,0,0,0,0,14.22857,7,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,69.5048,165.0113,6205.183353,3,3,3,4,4,5,4,3
0,0,0,86,0,0,0,1,1,0,0,12.77384,15,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,62.89177,197.6288,5629.088178,4,4,3,5,2,5,4,4
0,0,0,48,0,0,0,0,1,0,0,8.890456,10,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,50.55452,124.9935,4303.028243,2,1,1,2,2,3,4,2
0,0,0,61,0,0,0,0,1,0,0,7.891055,11,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,70.21916,214.9663,6206.176515,3,3,4,2,3,4,3,3
0,1,1,89,0,0,0,1,0,0,0,9.425466,16,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,70.19945,242.6326,6254.922893,3,3,3,4,3,3,3,4
0,0,3,41,0,0,1,0,1,0,0,11.58921,13,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,0,1,0,59.59171,232.6228,5673.784205,3,2,3,4,3,4,3,2
0,1,3,36,0,1,0,0,1,0,0,14.55875,10,2,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,55.64344,174.9882,5580.901602,3,4,3,4,3,2,3,4
0,1,2,53,0,0,0,1,1,0,0,2.015143,17,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,71.21314,207.6094,6386.697896,3,4,2,3,4,4,3,1
0,0,1,29,0,1,0,0,0,0,0,8.671001,14,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,67.15929,245.1283,6710.02165,3,3,3,2,4,3,4,2
0,0,0,25,0,1,0,0,1,0,0,10.34703,13,0,2,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,56.32657,232.652,5438.301299,5,5,4,5,4,4,4,5
0,0,2,39,0,1,0,0,1,0,0,14.22477,11,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,59.28121,117.472,5197.781383,7,5,6,2,4,5,5,4
0,0,1,51,0,0,1,0,0,0,0,5.209809,14,2,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,59.78823,149.9598,5156.890432,3,4,4,3,2,3,2,4
1,0,0,26,0,0,0,1,1,0,0,9.832186,12,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,69.01117,212.6557,6406.743794,3,3,3,4,3,1,3,3
1,0,0,61,0,1,0,0,1,0,0,15.02435,15,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,71.58757,190.1737,6489.928767,4,3,5,4,2,4,4,4
0,1,1,48,0,0,1,0,0,0,1,7.669681,5,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,42.47353,242.6106,4549.826317,4,4,5,4,3,5,3,2
0,0,0,53,0,0,0,1,1,0,0,9.129946,8,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,70.47803,222.6281,6857.525674,3,3,3,4,3,4,4,5
0,0,5,70,0,0,0,0,0,0,0,12.50156,13,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,69.82128,147.5031,6056.024801,5,4,3,4,3,5,5,5
1,0,3,83,0,0,0,0,1,0,0,11.71373,17,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,53.25801,159.983,4609.33258,4,4,6,5,2,6,6,5
0,1,4,32,0,0,1,0,1,0,0,13.57908,15,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,53.48684,179.9794,4893.706015,3,3,4,4,2,4,4,3
0,1,9,21,0,0,0,1,1,0,0,9.410557,10,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,51.53504,182.4653,4979.515394,3,2,3,4,4,3,2,2
0,1,3,29,1,0,0,0,1,0,0,7.97879,11,1,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,51.77932,159.9476,5126.884955,3,3,1,3,5,3,1,3
1,0,3,59,0,0,0,0,0,0,0,9.69156,9,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,70.69188,172.4624,6193.73618,4,3,3,3,3,3,4,5
1,0,0,88,0,0,0,0,1,0,0,5.172359,14,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,62.21879,137.4872,5140.822313,4,3,4,4,3,5,4,4
0,1,1,68,0,0,1,0,1,0,0,4.429676,11,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,53.13455,159.9512,4567.371412,5,4,5,4,3,2,5,4
1,0,0,36,0,0,0,1,0,0,0,9.479182,13,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,56.05193,182.4538,4906.344686,3,3,4,3,4,2,4,2
0,1,3,30,0,0,0,1,1,0,0,11.84765,11,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,46.15653,117.4858,4263.488866,4,4,5,5,2,5,3,4
0,0,3,59,0,1,0,0,0,0,0,9.015171,13,2,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,51.88253,152.4907,4688.843781,3,4,5,3,4,3,3,3
0,1,3,43,0,0,0,0,0,0,0,8.801901,8,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,60.51339,190.127,6015.198197,4,3,3,4,3,3,4,3
0,1,4,29,1,0,0,0,0,0,0,8.293108,17,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,67.01837,184.967,6058.185844,4,3,4,1,5,2,4,3
